mechanism,XH2_fuel,P_atm,T_K,1000/T,phi,diluent,label,IDT_s,IDT_ms
Optimized,0.0,1.2,1550.0,0.6451612903225806,1.0,N2,,0.001545766602223132,1.545766602223132
Optimized,0.0,1.2,1600.0,0.625,1.0,N2,,0.0010937224292486903,1.0937224292486902
Optimized,0.0,1.2,1650.0,0.6060606060606061,1.0,N2,,0.0008127007858556713,0.8127007858556713
Optimized,0.0,1.2,1700.0,0.5882352941176471,1.0,N2,,0.0006276277669819541,0.6276277669819541
Optimized,0.0,1.2,1750.0,0.5714285714285714,1.0,N2,,0.0005049165351531165,0.5049165351531165
Optimized,0.0,1.2,1800.0,0.5555555555555556,1.0,N2,,0.0004213786771029955,0.4213786771029955
Optimized,0.0,1.2,1850.0,0.5405405405405406,1.0,N2,,0.0003656367042993838,0.36563670429938383
Optimized,0.0,1.2,1900.0,0.5263157894736842,1.0,N2,,0.0003233386123399161,0.32333861233991606
Optimized,0.0,1.2,1950.0,0.5128205128205128,1.0,N2,,0.00029605987575410036,0.29605987575410037
Optimized,0.0,1.2,2000.0,0.5,1.0,N2,,0.0002828098839740765,0.2828098839740765
Optimized,0.0,10.0,1050.0,0.9523809523809523,1.0,N2,,0.3182571711621113,318.25717116211126
Optimized,0.0,10.0,1100.0,0.9090909090909091,1.0,N2,,0.1087425338966975,108.7425338966975
Optimized,0.0,10.0,1150.0,0.8695652173913043,1.0,N2,,0.041426390516813356,41.426390516813356
Optimized,0.0,10.0,1200.0,0.8333333333333334,1.0,N2,,0.017318744047529384,17.318744047529385
Optimized,0.0,10.0,1250.0,0.8,1.0,N2,,0.007847266730722613,7.8472667307226125
Optimized,0.0,10.0,1300.0,0.7692307692307693,1.0,N2,,0.0038152283209321068,3.815228320932107
Optimized,0.0,10.0,1350.0,0.7407407407407407,1.0,N2,,0.001973967152683914,1.9739671526839142
Optimized,0.0,10.0,1400.0,0.7142857142857143,1.0,N2,,0.0010795958783793179,1.0795958783793178
Optimized,0.0,10.0,1450.0,0.6896551724137931,1.0,N2,,0.0006207681902891922,0.6207681902891923
Optimized,0.0,10.0,1500.0,0.6666666666666666,1.0,N2,,0.0003735619074970569,0.3735619074970569
Optimized,0.0,10.0,1550.0,0.6451612903225806,1.0,N2,,0.00023430673766847683,0.23430673766847682
Optimized,0.0,10.0,1600.0,0.625,1.0,N2,,0.00015261446781455993,0.15261446781455992
Optimized,0.0,10.0,1650.0,0.6060606060606061,1.0,N2,,0.00010480968447444974,0.10480968447444974
Optimized,0.0,10.0,1700.0,0.5882352941176471,1.0,N2,,7.411728255135962e-05,0.07411728255135962
Optimized,0.0,10.0,1750.0,0.5714285714285714,1.0,N2,,5.408416997723253e-05,0.05408416997723253
Optimized,0.0,10.0,1800.0,0.5555555555555556,1.0,N2,,4.0588121295909594e-05,0.04058812129590959
Optimized,0.0,10.0,1850.0,0.5405405405405406,1.0,N2,,3.12159788523382e-05,0.0312159788523382
Optimized,0.0,10.0,1900.0,0.5263157894736842,1.0,N2,,2.4701320933058418e-05,0.024701320933058418
Optimized,0.0,10.0,1950.0,0.5128205128205128,1.0,N2,,1.993626287904555e-05,0.01993626287904555
Optimized,0.0,10.0,2000.0,0.5,1.0,N2,,1.6365802824709513e-05,0.016365802824709515
Optimized,0.05,1.2,1050.0,0.9523809523809523,1.0,N2,,0.14073479224294824,140.73479224294823
Optimized,0.05,1.2,1100.0,0.9090909090909091,1.0,N2,,0.046971349315814856,46.971349315814855
Optimized,0.05,1.2,1150.0,0.8695652173913043,1.0,N2,,0.019549108764133218,19.54910876413322
Optimized,0.05,1.2,1200.0,0.8333333333333334,1.0,N2,,0.009546528205626542,9.546528205626542
Optimized,0.05,1.2,1250.0,0.8,1.0,N2,,0.005276248615949841,5.276248615949841
Optimized,0.05,1.2,1300.0,0.7692307692307693,1.0,N2,,0.0032202938272498727,3.220293827249873
Optimized,0.05,1.2,1350.0,0.7407407407407407,1.0,N2,,0.0021252121674726495,2.1252121674726494
Optimized,0.05,1.2,1400.0,0.7142857142857143,1.0,N2,,0.001614522632444503,1.614522632444503
Optimized,0.05,1.2,1450.0,0.6896551724137931,1.0,N2,,0.001222392972408054,1.222392972408054
Optimized,0.05,1.2,1500.0,0.6666666666666666,1.0,N2,,0.0009596165827377323,0.9596165827377322
Optimized,0.05,1.2,1550.0,0.6451612903225806,1.0,N2,,0.0007726815349000299,0.7726815349000299
Optimized,0.05,1.2,1600.0,0.625,1.0,N2,,0.0006310536789597143,0.6310536789597143
Optimized,0.05,1.2,1650.0,0.6060606060606061,1.0,N2,,0.0005305284589489528,0.5305284589489528
Optimized,0.05,1.2,1700.0,0.5882352941176471,1.0,N2,,0.00045051732207544986,0.45051732207544987
Optimized,0.05,1.2,1750.0,0.5714285714285714,1.0,N2,,0.0003913412499267633,0.3913412499267633
Optimized,0.05,1.2,1800.0,0.5555555555555556,1.0,N2,,0.0003482256312360465,0.3482256312360465
Optimized,0.05,1.2,1850.0,0.5405405405405406,1.0,N2,,0.00031213636551307995,0.31213636551307994
Optimized,0.05,1.2,1900.0,0.5263157894736842,1.0,N2,,0.00028912227760151155,0.28912227760151155
Optimized,0.05,1.2,1950.0,0.5128205128205128,1.0,N2,,0.0002739149802236627,0.27391498022366273
Optimized,0.05,1.2,2000.0,0.5,1.0,N2,,0.0002630630781689515,0.2630630781689515
Optimized,0.05,10.0,1050.0,0.9523809523809523,1.0,N2,,0.07062755524762797,70.62755524762797
Optimized,0.05,10.0,1100.0,0.9090909090909091,1.0,N2,,0.030106129976585915,30.106129976585915
Optimized,0.05,10.0,1150.0,0.8695652173913043,1.0,N2,,0.013726389575539285,13.726389575539285
Optimized,0.05,10.0,1200.0,0.8333333333333334,1.0,N2,,0.0064564385803858836,6.456438580385884
Optimized,0.05,10.0,1250.0,0.8,1.0,N2,,0.003198565955355005,3.198565955355005
Optimized,0.05,10.0,1300.0,0.7692307692307693,1.0,N2,,0.0016811024850114566,1.6811024850114566
Optimized,0.05,10.0,1350.0,0.7407407407407407,1.0,N2,,0.0009369220000109744,0.9369220000109744
Optimized,0.05,10.0,1400.0,0.7142857142857143,1.0,N2,,0.0005522527454261364,0.5522527454261364
Optimized,0.05,10.0,1450.0,0.6896551724137931,1.0,N2,,0.00034275518893638464,0.3427551889363846
Optimized,0.05,10.0,1500.0,0.6666666666666666,1.0,N2,,0.00022260761265717355,0.22260761265717355
Optimized,0.05,10.0,1550.0,0.6451612903225806,1.0,N2,,0.00015018661795934463,0.15018661795934463
Optimized,0.05,10.0,1600.0,0.625,1.0,N2,,0.00010450595074837553,0.10450595074837553
Optimized,0.05,10.0,1650.0,0.6060606060606061,1.0,N2,,7.672443986414983e-05,0.07672443986414983
Optimized,0.05,10.0,1700.0,0.5882352941176471,1.0,N2,,5.7126811465766755e-05,0.05712681146576676
Optimized,0.05,10.0,1750.0,0.5714285714285714,1.0,N2,,4.3369735314397313e-05,0.04336973531439731
Optimized,0.05,10.0,1800.0,0.5555555555555556,1.0,N2,,3.3582256426633655e-05,0.03358225642663366
Optimized,0.05,10.0,1850.0,0.5405405405405406,1.0,N2,,2.6514617089089118e-05,0.02651461708908912
Optimized,0.05,10.0,1900.0,0.5263157894736842,1.0,N2,,2.1339827637149807e-05,0.021339827637149807
Optimized,0.05,10.0,1950.0,0.5128205128205128,1.0,N2,,1.7474593860022968e-05,0.017474593860022966
Optimized,0.05,10.0,2000.0,0.5,1.0,N2,,1.4620076040579436e-05,0.014620076040579437
Optimized,0.3,1.2,1000.0,1.0,1.0,N2,,0.003427724662595997,3.427724662595997
Optimized,0.3,1.2,1052.6315789473683,0.9500000000000001,1.0,N2,,0.00157754392234095,1.57754392234095
Optimized,0.3,1.2,1105.2631578947369,0.9047619047619048,1.0,N2,,0.0008701030790189183,0.8701030790189183
Optimized,0.3,1.2,1157.8947368421052,0.8636363636363636,1.0,N2,,0.0005357482780157219,0.5357482780157219
Optimized,0.3,1.2,1210.5263157894738,0.8260869565217391,1.0,N2,,0.0003571463604896111,0.3571463604896111
Optimized,0.3,1.2,1263.157894736842,0.7916666666666666,1.0,N2,,0.000253091650279076,0.25309165027907604
Optimized,0.3,1.2,1315.7894736842104,0.7600000000000001,1.0,N2,,0.00019111520144121796,0.19111520144121796
Optimized,0.3,1.2,1368.421052631579,0.7307692307692307,1.0,N2,,0.00014787893430937693,0.14787893430937693
Optimized,0.3,1.2,1421.0526315789473,0.7037037037037037,1.0,N2,,0.00011799318875274211,0.1179931887527421
Optimized,0.3,1.2,1473.6842105263158,0.6785714285714286,1.0,N2,,9.650468078991668e-05,0.09650468078991668
Optimized,0.3,1.2,1526.3157894736842,0.6551724137931034,1.0,N2,,8.062774353247973e-05,0.08062774353247973
Optimized,0.3,1.2,1578.9473684210525,0.6333333333333334,1.0,N2,,6.857283799153842e-05,0.06857283799153842
Optimized,0.3,1.2,1631.578947368421,0.6129032258064516,1.0,N2,,5.981564158342111e-05,0.05981564158342111
Optimized,0.3,1.2,1684.2105263157896,0.59375,1.0,N2,,0.00011069823820451377,0.11069823820451377
Optimized,0.3,1.2,1736.842105263158,0.5757575757575758,1.0,N2,,0.0001348904578636379,0.1348904578636379
Optimized,0.3,1.2,1789.4736842105262,0.5588235294117647,1.0,N2,,0.00015028434907914782,0.1502843490791478
Optimized,0.3,1.2,1842.1052631578946,0.5428571428571429,1.0,N2,,0.00016058519114096415,0.16058519114096415
Optimized,0.3,1.2,1894.7368421052631,0.5277777777777778,1.0,N2,,0.00016878729894785247,0.16878729894785247
Optimized,0.3,1.2,1947.3684210526317,0.5135135135135135,1.0,N2,,0.0001797863486100633,0.1797863486100633
Optimized,0.3,1.2,2000.0,0.5,1.0,N2,,0.0001930646414770082,0.19306464147700822
Optimized,0.3,10.0,1000.0,1.0,1.0,N2,,0.023409017215225182,23.409017215225184
Optimized,0.3,10.0,1052.6315789473683,0.9500000000000001,1.0,N2,,0.006990260374491521,6.990260374491521
Optimized,0.3,10.0,1105.2631578947369,0.9047619047619048,1.0,N2,,0.0019410685152893153,1.9410685152893152
Optimized,0.3,10.0,1157.8947368421052,0.8636363636363636,1.0,N2,,0.0005147128608905165,0.5147128608905165
Optimized,0.3,10.0,1210.5263157894738,0.8260869565217391,1.0,N2,,0.00019735507747332178,0.1973550774733218
Optimized,0.3,10.0,1263.157894736842,0.7916666666666666,1.0,N2,,0.00010737278500493531,0.10737278500493531
Optimized,0.3,10.0,1315.7894736842104,0.7600000000000001,1.0,N2,,6.664119157357357e-05,0.06664119157357358
Optimized,0.3,10.0,1368.421052631579,0.7307692307692307,1.0,N2,,4.455176099186942e-05,0.04455176099186942
Optimized,0.3,10.0,1421.0526315789473,0.7037037037037037,1.0,N2,,3.1426142785962945e-05,0.031426142785962945
Optimized,0.3,10.0,1473.6842105263158,0.6785714285714286,1.0,N2,,2.3136800795605544e-05,0.023136800795605542
Optimized,0.3,10.0,1526.3157894736842,0.6551724137931034,1.0,N2,,1.7651145891825433e-05,0.017651145891825433
Optimized,0.3,10.0,1578.9473684210525,0.6333333333333334,1.0,N2,,1.3880870824925744e-05,0.013880870824925744
Optimized,0.3,10.0,1631.578947368421,0.6129032258064516,1.0,N2,,1.1217450156132952e-05,0.011217450156132952
Optimized,0.3,10.0,1684.2105263157896,0.59375,1.0,N2,,9.722006053252835e-06,0.009722006053252834
Optimized,0.3,10.0,1736.842105263158,0.5757575757575758,1.0,N2,,8.238070422054821e-06,0.008238070422054822
Optimized,0.3,10.0,1789.4736842105262,0.5588235294117647,1.0,N2,,7.451245328334245e-06,0.007451245328334245
Optimized,0.3,10.0,1842.1052631578946,0.5428571428571429,1.0,N2,,7.09423791970909e-06,0.00709423791970909
Optimized,0.3,10.0,1894.7368421052631,0.5277777777777778,1.0,N2,,6.7442563843737475e-06,0.006744256384373748
Optimized,0.3,10.0,1947.3684210526317,0.5135135135135135,1.0,N2,,6.346838640109417e-06,0.0063468386401094165
Optimized,0.3,10.0,2000.0,0.5,1.0,N2,,6.021779169020274e-06,0.006021779169020274
Optimized,0.7,1.2,900.0,1.1111111111111112,1.0,N2,,0.19602954005726267,196.02954005726266
Optimized,0.7,1.2,947.3684210526316,1.0555555555555556,1.0,N2,,0.003595480324076776,3.5954803240767763
Optimized,0.7,1.2,994.7368421052631,1.0052910052910053,1.0,N2,,0.0006107189004430961,0.6107189004430961
Optimized,0.7,1.2,1042.1052631578948,0.9595959595959596,1.0,N2,,0.00030170914673762237,0.3017091467376224
Optimized,0.7,1.2,1089.4736842105262,0.9178743961352658,1.0,N2,,0.00018674557946736256,0.18674557946736256
Optimized,0.7,1.2,1136.842105263158,0.8796296296296297,1.0,N2,,0.00013042822658606578,0.1304282265860658
Optimized,0.7,1.2,1184.2105263157896,0.8444444444444443,1.0,N2,,9.888340240962757e-05,0.09888340240962758
Optimized,0.7,1.2,1231.578947368421,0.811965811965812,1.0,N2,,7.949426381557157e-05,0.07949426381557156
Optimized,0.7,1.2,1278.9473684210527,0.7818930041152263,1.0,N2,,6.700426637970864e-05,0.06700426637970865
Optimized,0.7,1.2,1326.3157894736842,0.753968253968254,1.0,N2,,5.8896224981235586e-05,0.05889622498123559
Optimized,0.7,1.2,1373.6842105263158,0.7279693486590038,1.0,N2,,5.347148202884401e-05,0.05347148202884401
Optimized,0.7,1.2,1421.0526315789475,0.7037037037037036,1.0,N2,,4.941475528372855e-05,0.04941475528372855
Optimized,0.7,1.2,1468.421052631579,0.6810035842293907,1.0,N2,,4.7050759169347204e-05,0.0470507591693472
Optimized,0.7,1.2,1515.7894736842104,0.6597222222222223,1.0,N2,,4.560727350616869e-05,0.04560727350616869
Optimized,0.7,1.2,1563.157894736842,0.6397306397306397,1.0,N2,,4.477432337959178e-05,0.044774323379591786
Optimized,0.7,1.2,1610.5263157894738,0.6209150326797386,1.0,N2,,4.435490171826952e-05,0.04435490171826952
Optimized,0.7,1.2,1657.8947368421054,0.6031746031746031,1.0,N2,,4.434891159859892e-05,0.04434891159859892
Optimized,0.7,1.2,1705.2631578947369,0.5864197530864197,1.0,N2,,4.489273314347029e-05,0.044892733143470295
Optimized,0.7,1.2,1752.6315789473683,0.5705705705705706,1.0,N2,,4.5227158276132895e-05,0.0452271582761329
Optimized,0.7,1.2,1800.0,0.5555555555555556,1.0,N2,,4.619755834019764e-05,0.04619755834019764
Optimized,0.7,10.0,900.0,1.1111111111111112,1.0,N2,,0.10067916678092458,100.67916678092458
Optimized,0.7,10.0,947.3684210526316,1.0555555555555556,1.0,N2,,0.028315628967046542,28.315628967046543
Optimized,0.7,10.0,994.7368421052631,1.0052910052910053,1.0,N2,,0.008771594101920105,8.771594101920105
Optimized,0.7,10.0,1042.1052631578948,0.9595959595959596,1.0,N2,,0.002873774494588096,2.8737744945880963
Optimized,0.7,10.0,1089.4736842105262,0.9178743961352658,1.0,N2,,0.0009228467878148744,0.9228467878148744
Optimized,0.7,10.0,1136.842105263158,0.8796296296296297,1.0,N2,,0.00024226386866171214,0.24226386866171212
Optimized,0.7,10.0,1184.2105263157896,0.8444444444444443,1.0,N2,,4.6390972146316295e-05,0.046390972146316295
Optimized,0.7,10.0,1231.578947368421,0.811965811965812,1.0,N2,,1.9173240869649836e-05,0.019173240869649836
Optimized,0.7,10.0,1278.9473684210527,0.7818930041152263,1.0,N2,,1.1532818986423191e-05,0.011532818986423192
Optimized,0.7,10.0,1326.3157894736842,0.753968253968254,1.0,N2,,7.896921848919157e-06,0.007896921848919157
Optimized,0.7,10.0,1373.6842105263158,0.7279693486590038,1.0,N2,,5.832842406978588e-06,0.005832842406978588
Optimized,0.7,10.0,1421.0526315789475,0.7037037037037036,1.0,N2,,4.528335561047829e-06,0.0045283355610478285
Optimized,0.7,10.0,1468.421052631579,0.6810035842293907,1.0,N2,,3.645533286907559e-06,0.0036455332869075588
Optimized,0.7,10.0,1515.7894736842104,0.6597222222222223,1.0,N2,,3.0162672792786817e-06,0.0030162672792786818
Optimized,0.7,10.0,1563.157894736842,0.6397306397306397,1.0,N2,,2.5506315472293824e-06,0.0025506315472293823
Optimized,0.7,10.0,1610.5263157894738,0.6209150326797386,1.0,N2,,2.197119835299222e-06,0.002197119835299222
Optimized,0.7,10.0,1657.8947368421054,0.6031746031746031,1.0,N2,,1.920182166538857e-06,0.001920182166538857
Optimized,0.7,10.0,1705.2631578947369,0.5864197530864197,1.0,N2,,1.7010047859103857e-06,0.0017010047859103857
Optimized,0.7,10.0,1752.6315789473683,0.5705705705705706,1.0,N2,,1.5224641441621918e-06,0.0015224641441621918
Optimized,0.7,10.0,1800.0,0.5555555555555556,1.0,N2,,1.3753365113073315e-06,0.0013753365113073316
Optimized,0.0,20.0,1050.0,0.9523809523809523,1.0,N2,,0.16002509210813115,160.02509210813116
Optimized,0.0,20.0,1100.0,0.9090909090909091,1.0,N2,,0.05407447461172617,54.07447461172617
Optimized,0.0,20.0,1150.0,0.8695652173913043,1.0,N2,,0.020431928680761914,20.431928680761914
Optimized,0.0,20.0,1200.0,0.8333333333333334,1.0,N2,,0.008502381205938485,8.502381205938486
Optimized,0.0,20.0,1250.0,0.8,1.0,N2,,0.0038480936404341657,3.8480936404341657
Optimized,0.0,20.0,1300.0,0.7692307692307693,1.0,N2,,0.0018743551224768955,1.8743551224768955
Optimized,0.0,20.0,1350.0,0.7407407407407407,1.0,N2,,0.000973762292113326,0.973762292113326
Optimized,0.0,20.0,1400.0,0.7142857142857143,1.0,N2,,0.0005354702703731595,0.5354702703731595
Optimized,0.0,20.0,1450.0,0.6896551724137931,1.0,N2,,0.00030969290696553515,0.30969290696553514
Optimized,0.0,20.0,1500.0,0.6666666666666666,1.0,N2,,0.00018737655560369264,0.18737655560369265
Optimized,0.0,20.0,1550.0,0.6451612903225806,1.0,N2,,0.000118058772891414,0.11805877289141399
Optimized,0.0,20.0,1600.0,0.625,1.0,N2,,7.71482559363438e-05,0.07714825593634381
Optimized,0.0,20.0,1650.0,0.6060606060606061,1.0,N2,,5.210209888105569e-05,0.05210209888105569
Optimized,0.0,20.0,1700.0,0.5882352941176471,1.0,N2,,3.646194840186819e-05,0.03646194840186819
Optimized,0.0,20.0,1750.0,0.5714285714285714,1.0,N2,,2.607316101886714e-05,0.02607316101886714
Optimized,0.0,20.0,1800.0,0.5555555555555556,1.0,N2,,1.9097212101569215e-05,0.019097212101569214
Optimized,0.0,20.0,1850.0,0.5405405405405406,1.0,N2,,1.430886264369826e-05,0.01430886264369826
Optimized,0.0,20.0,1900.0,0.5263157894736842,1.0,N2,,1.1084051537607086e-05,0.011084051537607085
Optimized,0.0,20.0,1950.0,0.5128205128205128,1.0,N2,,8.888301024189223e-06,0.008888301024189223
Optimized,0.0,20.0,2000.0,0.5,1.0,N2,,7.218569419919117e-06,0.007218569419919117
Optimized,0.0,40.0,1050.0,0.9523809523809523,1.0,N2,,0.08210612743092727,82.10612743092727
Optimized,0.0,40.0,1100.0,0.9090909090909091,1.0,N2,,0.027475746462666827,27.475746462666827
Optimized,0.0,40.0,1150.0,0.8695652173913043,1.0,N2,,0.010290529203490224,10.290529203490225
Optimized,0.0,40.0,1200.0,0.8333333333333334,1.0,N2,,0.00425305881159953,4.25305881159953
Optimized,0.0,40.0,1250.0,0.8,1.0,N2,,0.0019166286554410093,1.9166286554410092
Optimized,0.0,40.0,1300.0,0.7692307692307693,1.0,N2,,0.0009319566578408548,0.9319566578408548
Optimized,0.0,40.0,1350.0,0.7407407407407407,1.0,N2,,0.00048439890279483187,0.4843989027948319
Optimized,0.0,40.0,1400.0,0.7142857142857143,1.0,N2,,0.00026691097677011393,0.26691097677011394
Optimized,0.0,40.0,1450.0,0.6896551724137931,1.0,N2,,0.00015481402859174868,0.15481402859174867
Optimized,0.0,40.0,1500.0,0.6666666666666666,1.0,N2,,9.396182732164269e-05,0.09396182732164268
Optimized,0.0,40.0,1550.0,0.6451612903225806,1.0,N2,,5.937484758077386e-05,0.05937484758077386
Optimized,0.0,40.0,1600.0,0.625,1.0,N2,,3.8895189372148916e-05,0.03889518937214891
Optimized,0.0,40.0,1650.0,0.6060606060606061,1.0,N2,,2.6314007244833923e-05,0.026314007244833924
Optimized,0.0,40.0,1700.0,0.5882352941176471,1.0,N2,,1.8326072238214915e-05,0.018326072238214915
Optimized,0.0,40.0,1750.0,0.5714285714285714,1.0,N2,,1.312278045782776e-05,0.01312278045782776
Optimized,0.0,40.0,1800.0,0.5555555555555556,1.0,N2,,9.664875749669667e-06,0.009664875749669666
Optimized,0.0,40.0,1850.0,0.5405405405405406,1.0,N2,,7.2251832152031825e-06,0.007225183215203182
Optimized,0.0,40.0,1900.0,0.5263157894736842,1.0,N2,,5.50241940166034e-06,0.00550241940166034
Optimized,0.0,40.0,1950.0,0.5128205128205128,1.0,N2,,4.261779826636413e-06,0.004261779826636413
Optimized,0.0,40.0,2000.0,0.5,1.0,N2,,3.3518455363938765e-06,0.0033518455363938764
Optimized,0.0,1.4,1050.0,0.9523809523809523,0.5,AR,,10.042843184398313,10042.843184398313
Optimized,0.0,1.4,1100.0,0.9090909090909091,0.5,AR,,10.000168678791312,10000.168678791311
Optimized,0.0,1.4,1150.0,0.8695652173913043,0.5,AR,,2.3034359075355275,2303.4359075355273
Optimized,0.0,1.4,1200.0,0.8333333333333334,0.5,AR,,0.7547740406254856,754.7740406254856
Optimized,0.0,1.4,1250.0,0.8,0.5,AR,,0.3109160132057061,310.9160132057061
Optimized,0.0,1.4,1300.0,0.7692307692307693,0.5,AR,,0.15085727903450027,150.85727903450027
Optimized,0.0,1.4,1350.0,0.7407407407407407,0.5,AR,,0.08246405282982652,82.46405282982653
Optimized,0.0,1.4,1400.0,0.7142857142857143,0.5,AR,,0.04913667070597642,49.136670705976414
Optimized,0.0,1.4,1450.0,0.6896551724137931,0.5,AR,,0.031148692831621323,31.14869283162132
Optimized,0.0,1.4,1500.0,0.6666666666666666,0.5,AR,,0.020660371283463534,20.660371283463533
Optimized,0.0,1.4,1550.0,0.6451612903225806,0.5,AR,,0.014171997585143675,14.171997585143675
Optimized,0.0,1.4,1600.0,0.625,0.5,AR,,0.0099722306425077,9.9722306425077
Optimized,0.0,1.4,1650.0,0.6060606060606061,0.5,AR,,0.007160433063713592,7.160433063713592
Optimized,0.0,1.4,1700.0,0.5882352941176471,0.5,AR,,0.005224930502385874,5.224930502385874
Optimized,0.0,1.4,1750.0,0.5714285714285714,0.5,AR,,0.0038640906918868518,3.864090691886852
Optimized,0.0,1.4,1800.0,0.5555555555555556,0.5,AR,,0.002891477169739424,2.891477169739424
Optimized,0.0,1.4,1850.0,0.5405405405405406,0.5,AR,,0.0021861782620673834,2.1861782620673833
Optimized,0.0,1.4,1900.0,0.5263157894736842,0.5,AR,,0.0016684532803296112,1.6684532803296113
Optimized,0.0,1.4,1950.0,0.5128205128205128,0.5,AR,,0.0012858875789256185,1.2858875789256186
Optimized,0.0,1.4,2000.0,0.5,0.5,AR,,0.0010007276299028452,1.0007276299028451
Optimized,0.0,1.4,1050.0,0.9523809523809523,1.0,AR,,10.059174519102665,10059.174519102666
Optimized,0.0,1.4,1100.0,0.9090909090909091,1.0,AR,,9.89272434464788,9892.724344647879
Optimized,0.0,1.4,1150.0,0.8695652173913043,1.0,AR,,2.4056872113959686,2405.6872113959685
Optimized,0.0,1.4,1200.0,0.8333333333333334,1.0,AR,,0.7995551193641333,799.5551193641332
Optimized,0.0,1.4,1250.0,0.8,1.0,AR,,0.32619523896595537,326.19523896595535
Optimized,0.0,1.4,1300.0,0.7692307692307693,1.0,AR,,0.1552444486273341,155.24444862733412
Optimized,0.0,1.4,1350.0,0.7407407407407407,1.0,AR,,0.08322780866892428,83.22780866892428
Optimized,0.0,1.4,1400.0,0.7142857142857143,1.0,AR,,0.04887465790130829,48.87465790130829
Optimized,0.0,1.4,1450.0,0.6896551724137931,1.0,AR,,0.030745915116952943,30.745915116952943
Optimized,0.0,1.4,1500.0,0.6666666666666666,1.0,AR,,0.02037221853157379,20.37221853157379
Optimized,0.0,1.4,1550.0,0.6451612903225806,1.0,AR,,0.014043402989516325,14.043402989516325
Optimized,0.0,1.4,1600.0,0.625,1.0,AR,,0.009978957606009016,9.978957606009015
Optimized,0.0,1.4,1650.0,0.6060606060606061,1.0,AR,,0.00725901353326214,7.25901353326214
Optimized,0.0,1.4,1700.0,0.5882352941176471,1.0,AR,,0.005377963088264953,5.377963088264953
Optimized,0.0,1.4,1750.0,0.5714285714285714,1.0,AR,,0.004043724100660545,4.043724100660545
Optimized,0.0,1.4,1800.0,0.5555555555555556,1.0,AR,,0.0030765675032595374,3.0765675032595374
Optimized,0.0,1.4,1850.0,0.5405405405405406,1.0,AR,,0.0023635139062573945,2.3635139062573947
Optimized,0.0,1.4,1900.0,0.5263157894736842,1.0,AR,,0.0018313214917898204,1.8313214917898204
Optimized,0.0,1.4,1950.0,0.5128205128205128,1.0,AR,,0.0014295471106313094,1.4295471106313093
Optimized,0.0,1.4,2000.0,0.5,1.0,AR,,0.0011248218147510377,1.1248218147510378
Optimized,0.0,1.4,1050.0,0.9523809523809523,2.0,AR,,10.051952197396046,10051.952197396045
Optimized,0.0,1.4,1100.0,0.9090909090909091,2.0,AR,,10.002345220353794,10002.345220353795
Optimized,0.0,1.4,1150.0,0.8695652173913043,2.0,AR,,2.7565774881385297,2756.5774881385296
Optimized,0.0,1.4,1200.0,0.8333333333333334,2.0,AR,,0.9394033304143329,939.4033304143329
Optimized,0.0,1.4,1250.0,0.8,2.0,AR,,0.3835048786146005,383.5048786146005
Optimized,0.0,1.4,1300.0,0.7692307692307693,2.0,AR,,0.1805051894632832,180.5051894632832
Optimized,0.0,1.4,1350.0,0.7407407407407407,2.0,AR,,0.09532620180558059,95.32620180558058
Optimized,0.0,1.4,1400.0,0.7142857142857143,2.0,AR,,0.0551019237487714,55.101923748771405
Optimized,0.0,1.4,1450.0,0.6896551724137931,2.0,AR,,0.034266159556034854,34.26615955603486
Optimized,0.0,1.4,1500.0,0.6666666666666666,2.0,AR,,0.02251783645222365,22.51783645222365
Optimized,0.0,1.4,1550.0,0.6451612903225806,2.0,AR,,0.015460445004392436,15.460445004392437
Optimized,0.0,1.4,1600.0,0.625,2.0,AR,,0.010991099922546788,10.991099922546788
Optimized,0.0,1.4,1650.0,0.6060606060606061,2.0,AR,,0.008029534328774872,8.029534328774872
Optimized,0.0,1.4,1700.0,0.5882352941176471,2.0,AR,,0.0059809352313046245,5.980935231304625
Optimized,0.0,1.4,1750.0,0.5714285714285714,2.0,AR,,0.004530206390590499,4.530206390590499
Optimized,0.0,1.4,1800.0,0.5555555555555556,2.0,AR,,0.003478290568873217,3.478290568873217
Optimized,0.0,1.4,1850.0,0.5405405405405406,2.0,AR,,0.10002028853651053,100.02028853651053
Optimized,0.0,1.4,1900.0,0.5263157894736842,2.0,AR,,0.10008147066854102,100.08147066854102
Optimized,0.0,1.4,1950.0,0.5128205128205128,2.0,AR,,0.10075466363498253,100.75466363498253
Optimized,0.0,1.4,2000.0,0.5,2.0,AR,,0.10030649215756185,100.30649215756185
Optimized,0.0,1.4,1500.0,0.6666666666666666,1.0,AR,FigS1_1.4atm,0.02037221853157379,20.37221853157379
Optimized,0.0,1.4,1552.6315789473683,0.6440677966101696,1.0,AR,FigS1_1.4atm,0.013783465828887492,13.783465828887492
Optimized,0.0,1.4,1605.2631578947369,0.6229508196721312,1.0,AR,FigS1_1.4atm,0.00963972152375045,9.639721523750449
Optimized,0.0,1.4,1657.8947368421052,0.6031746031746031,1.0,AR,FigS1_1.4atm,0.0069144371183993214,6.914437118399322
Optimized,0.0,1.4,1710.5263157894738,0.5846153846153845,1.0,AR,FigS1_1.4atm,0.005059359644436369,5.059359644436369
Optimized,0.0,1.4,1763.157894736842,0.5671641791044776,1.0,AR,FigS1_1.4atm,0.003758727278026125,3.758727278026125
